Fresh Outta County,Public Servants,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
"My Afros on Fire, Vol. 2",Outlaw Posse,Hip-Hop / Rap / R&B,Vocals / Lyrics,2018
Hard Rhymin',Public Enemy,Hip-Hop / Rap / R&B,Vocals / Lyrics,2006
Hard Rhymin',Paris,Hip-Hop / Rap / R&B,Vocals / Lyrics,2006
Hard Rhymin',Sister Souljah,Hip-Hop / Rap / R&B,Vocals / Lyrics,2006
Sylar03,Interface68,Electronic / Dance,Vocals / Lyrics,2011
Get It,GRITS,Hip-Hop / Rap / R&B,Vocals / Lyrics,2002
I'll Roll You Up,Sir Mix-a-Lot,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
Everybody Get Up,Beat Master Clay D,Hip-Hop / Rap / R&B,Vocals / Lyrics,1988
Everybody Get Up,The Get Funky Crew,Hip-Hop / Rap / R&B,Vocals / Lyrics,1988
Come on Yours,B Master J,Electronic / Dance,Vocals / Lyrics,1990
Twisted Tambourine,Hibrid,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
Come as You Are,Face Down,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
Don't Smile,Pesos,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Sometimes,CxCxIxGxTxKxAxRxFxOxHxAxRxPxAxTxSxAxGxIxHxMxAxOxH,Electronic / Dance,Vocals / Lyrics,2021
Straight From the Underground,C.O.D. (4),Hip-Hop / Rap / R&B,Vocals / Lyrics,1993
Beter He!,Tieum,Electronic / Dance,Vocals / Lyrics,2016
Beter He!,D-Fence,Electronic / Dance,Vocals / Lyrics,2016
Rise (Ascension Mix),Public Enemy,Hip-Hop / Rap / R&B,Vocals / Lyrics,2007
I Am Going to Kill Myself at Work,Lolicoin,Electronic / Dance,Vocals / Lyrics,2020
Hide Your Wrecords When We Come Through,Kool DJ E.Q.,Hip-Hop / Rap / R&B,Vocals / Lyrics,1997
Bustin' Loose,Drack,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
Don't Smile at Me,Ruff & Rugged,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Get on the Dance Floor,Francis M.,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
Home,Furyan,Electronic / Dance,Vocals / Lyrics,2021
Home,Empyrical Noize,Electronic / Dance,Vocals / Lyrics,2021
Home,Vorwerk,Electronic / Dance,Vocals / Lyrics,2021
Side A,Butchwax,Hip-Hop / Rap / R&B,Vocals / Lyrics,1999
Dam That D.J.,Pizo,Hip-Hop / Rap / R&B,Vocals / Lyrics,1995
Standing on the Top,Phase II (2),Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
All About Technic,UTFO,Hip-Hop / Rap / R&B,Multiple Elements,1989
Live,The Kleptones,Electronic / Dance,Vocals / Lyrics,2004
Beats Like This,5ive-O-Posse,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
The Incredible,KMSM,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Hard Rhymin' (Extended Mix),Public Enemy,Hip-Hop / Rap / R&B,Vocals / Lyrics,2007
Preachin to the Quiet,Public Enemy,Hip-Hop / Rap / R&B,Vocals / Lyrics,2005
Soul on a Roll,M.A.C. 10,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
I Got the Key,Undercover Elephant,Electronic / Dance,Vocals / Lyrics,1993
Rising Passion,DJ Energy (Kevin Thorpe),Electronic / Dance,Vocals / Lyrics,1997
Cage 1,Cage 1,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
Rattle Back,Rittz,Hip-Hop / Rap / R&B,Vocals / Lyrics,2011
Rhyme Animal,Side F-X,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
Beat It Up and Rap It Up,The Bovver Boys,Hip-Hop / Rap / R&B,Multiple Elements,1988
The Bay-Bronx Bridge (Kutmasta Kurt Remix),Masters of Illusion,Hip-Hop / Rap / R&B,Vocals / Lyrics,2012
31 Flavors,Public Enemy,Hip-Hop / Rap / R&B,Vocals / Lyrics,2012
Track 17,Den Sorte Skole,Hip-Hop / Rap / R&B,Vocals / Lyrics,2005
She's Bad,MC Malika Love,Hip-Hop / Rap / R&B,Vocals / Lyrics,1988
That One Beat,N-Effect,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
Instrumental Proficiency,Fdel,Electronic / Dance,Vocals / Lyrics,2005
Dog Dance,K.A. Posse,Electronic / Dance,Vocals / Lyrics,1989
Don't Distress This Groove,Private Party,Hip-Hop / Rap / R&B,Vocals / Lyrics,1988
Surprise,Top Billin',Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
Yo Chuck,Hardhouse,Electronic / Dance,Vocals / Lyrics,1990
Pay the Price,Credit to the Nation,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Who I Am,Pacewon,Hip-Hop / Rap / R&B,Vocals / Lyrics,2008
Low M.F.,Juvenile Style,Hip-Hop / Rap / R&B,Vocals / Lyrics,1993
Bee Boy Fly,Emapea,Hip-Hop / Rap / R&B,Vocals / Lyrics,2021
Rhyme Slayer,Rated X,Hip-Hop / Rap / R&B,Multiple Elements,1992
Prologue 1990,Overlord X,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
No Sell Out,K-9 Posse,Hip-Hop / Rap / R&B,Vocals / Lyrics,1988
Give the People,MC Freeze,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Бодрый,кАчевники,Hip-Hop / Rap / R&B,Vocals / Lyrics,2018
Running,Max B. Grant,Electronic / Dance,Vocals / Lyrics,2002
Hump All Night,DJ Laz,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Tokio Phonk Beatz,Coretex,Electronic / Dance,Vocals / Lyrics,2021
Get on Up,Rhyme Poets,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
Don't Even Feel It,The Real Roxanne,Hip-Hop / Rap / R&B,Vocals / Lyrics,1988
"¡Hey,Pijo!",Mc Randy & Dj Jonco,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
