web-scraper-order,web-scraper-start-url,page,Full Title,Artist,Genre,Instrument,Year
"1682403876-10363","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=55","Goin' for a Ride","Atban Klann","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Atban Klann (1992)"
"1682403876-10364","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=55","Reminiscin'","Sylk Smoov","Hip-Hop / Rap / R&B","Drums","by Sylk Smoov (1991)"
"1682403878-10365","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=53","Sister Morphine","The A.T.E.E.M.","Hip-Hop / Rap / R&B","Hook / Riff","by The A.T.E.E.M. (1992)"
"1682403878-10366","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=53","Slipped Disc","Luke Vibert","Electronic / Dance","Drums","by Luke Vibert (1998)"
"1682403878-10367","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=53","Fever Called Love (Resistance D Mix)","R.H.C.","Electronic / Dance","Drums","by R.H.C. (1993)"
"1682403878-10368","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=53","Turn It Out","Home Boys Only","Hip-Hop / Rap / R&B","Multiple Elements","by Home Boys Only (1989)"
"1682403878-10369","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=53","One- Two","Black Moon","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Black Moon (1999)"
"1682403878-10370","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=53","Like This","Total Silence","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Total Silence (1990)"
"1682403878-10371","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=53","Maximum Overdrive","EZB & DJ Los","Hip-Hop / Rap / R&B","Drums","by EZB & DJ Los (1989)"
"1682403878-10372","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=53","Nothing Personal","Trinity Garden Cartel","Hip-Hop / Rap / R&B","Drums","by Trinity Garden Cartel (1992)"
"1682403878-10373","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=53","1,000,000 Watts of Love","Information Society","Rock / Pop","Drums","by Information Society (1992)"
"1682403878-10374","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=53","3","Zero-G","Other","Drums","by Zero-G (1991)"
"1682403878-10375","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=53","Funky Vibe","Po' Broke & Lonely","Hip-Hop / Rap / R&B","Drums","by Po' Broke & Lonely (1992)"
"1682403878-10376","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=53","Dream Injection","IT (2)","Electronic / Dance","Drums","by IT (2) (1996)"
"1682403878-10377","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=53","The Final Solution: Slavery's Back in Effect","Sister Souljah","Hip-Hop / Rap / R&B","Drums","by Sister Souljah (1992)"
"1682403878-10378","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=53","Das Gegenteil Von Gut Ist Gut Gemeint","Kinderzimmer Productions","Hip-Hop / Rap / R&B","Multiple Elements","by Kinderzimmer Productions (1996)"
"1682403878-10379","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=53","Reggae Got Soul (The Scratch-Mix Showdown)","The Big One Crew","Electronic / Dance","Multiple Elements","by The Big One Crew feat. Cut Master M.C. (1987)"
"1682403878-10380","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=53","Reggae Got Soul (The Scratch-Mix Showdown)","Cut Master M.C.","Electronic / Dance","Multiple Elements","by The Big One Crew feat. Cut Master M.C. (1987)"
"1682403878-10381","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=53","Uma Multidão Rumo À Solidão","RZO","Hip-Hop / Rap / R&B","Drums","by RZO and Sombra (2017)"
"1682403878-10382","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=53","Uma Multidão Rumo À Solidão","Sombra","Hip-Hop / Rap / R&B","Drums","by RZO and Sombra (2017)"
"1682403881-10383","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=52","I Call Him Mad","Paris","Hip-Hop / Rap / R&B","Drums","by Paris (1989)"
"1682403881-10384","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=52","The Dog","2 Damn","Hip-Hop / Rap / R&B","Drums","by 2 Damn (1990)"
"1682403881-10385","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=52","The Light That Burns Twice as Bright (Mystic Music Mix)","EMF","Electronic / Dance","Drums","by EMF (1992)"
"1682403881-10386","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=52","Let It Play II","Astound Sound","Hip-Hop / Rap / R&B","Multiple Elements","by Astound Sound (1989)"
"1682403881-10387","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=52","Recruitment (Cannon Fodder 2)","Richard Joseph","Soundtrack / Library","Drums","by Richard Joseph (1994)"
"1682403881-10388","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=52","Beats Van Seda","Osdorp Posse","Hip-Hop / Rap / R&B","Drums","by Osdorp Posse (1992)"
"1682403881-10389","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=52","Nympho - Klepto (The Elite Mix)","The Elite","Hip-Hop / Rap / R&B","Drums","by The Elite (1992)"
"1682403881-10390","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=52","Oto-Mutsu-San","Hifana","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Hifana (2003)"
"1682403881-10391","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=52","Rapper Tag #44","Dialectrix","Hip-Hop / Rap / R&B","Multiple Elements","by Dialectrix (2011)"
"1682403881-10392","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=52","Funky Gripsta","Ice-T","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Ice-T feat. Gripsta (1993)"
"1682403881-10393","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=52","Funky Gripsta","Gripsta","Hip-Hop / Rap / R&B","Vocals / Lyrics","by Ice-T feat. Gripsta (1993)"
"1682403881-10394","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=52","Lock Down","Inner City Posse","Hip-Hop / Rap / R&B","Drums","by Inner City Posse (1991)"
"1682403881-10395","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=52","Keep on Doin'","Kev E Kev","Hip-Hop / Rap / R&B","Drums","by Kev E Kev and AK B (1989)"
"1682403881-10396","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=52","Keep on Doin'","AK B","Hip-Hop / Rap / R&B","Drums","by Kev E Kev and AK B (1989)"
"1682403881-10397","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=52","Biscotti","Fracture","Electronic / Dance","Drums","by Fracture (2021)"
"1682403881-10398","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=52","Flowin' in File","Daddy-O","Hip-Hop / Rap / R&B","Drums","by Daddy-O (1993)"
"1682403881-10399","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=52","Face the Nation","Kid 'N Play","Hip-Hop / Rap / R&B","Drums","by Kid 'N Play (1991)"
"1682403881-10400","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=52","A1 (EP I)","Bassbin Twins","Electronic / Dance","Drums","by Bassbin Twins (1992)"
"1682403883-10401","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=50","Radio Pollution","Ryu","Hip-Hop / Rap / R&B","Drums","by Ryu feat. Gravity Christ and Divine Styler (2016)"
"1682403883-10402","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=50","Radio Pollution","Gravity Christ","Hip-Hop / Rap / R&B","Drums","by Ryu feat. Gravity Christ and Divine Styler (2016)"
"1682403883-10403","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=50","Radio Pollution","Divine Styler","Hip-Hop / Rap / R&B","Drums","by Ryu feat. Gravity Christ and Divine Styler (2016)"
"1682403883-10404","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=50","Techno Medley (Pettibone Mix)","Technotronic","Electronic / Dance","Drums","by Technotronic (1990)"
"1682403883-10405","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=50","Musical Rush","N22","Electronic / Dance","Drums","by N22 (1992)"
"1682403883-10406","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=50","Red Mist","Digital","Electronic / Dance","Drums","by Digital (2001)"
"1682403883-10407","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=50","Beat Rock","Dr. Who Dat?","Hip-Hop / Rap / R&B","Drums","by Dr. Who Dat? (2006)"
"1682403883-10408","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=50","Gotta Get Some P...y Quick","Arabian Prince","Hip-Hop / Rap / R&B","Drums","by Arabian Prince (1993)"
"1682403883-10409","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=50","Word 2 Tha D","AMG","Hip-Hop / Rap / R&B","Drums","by AMG (1991)"
"1682403883-10410","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=50","Ain't U Freshco?","Freshco & Miz","Hip-Hop / Rap / R&B","Multiple Elements","by Freshco & Miz (1989)"
"1682403883-10411","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=50","D.O.A.","Brown Pride","Hip-Hop / Rap / R&B","Drums","by Brown Pride (1993)"
"1682403883-10412","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=50","Mighty Mighty Love","Wink","Rock / Pop","Drums","by Wink (1991)"
"1682403883-10413","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=50","Ridiculous Bass","MC Connection","Hip-Hop / Rap / R&B","Drums","by MC Connection (1990)"
"1682403883-10414","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=50","Kaleidoscope Skies (Club Mix)","Jam & Spoon","Electronic / Dance","Drums","by Jam & Spoon (1997)"
"1682403883-10415","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=50","Human Memory","Susumu Yokota","Electronic / Dance","Drums","by Susumu Yokota (2012)"
"1682403883-10416","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=50","This Is Talent","The Chosen Two (2)","Hip-Hop / Rap / R&B","Multiple Elements","by The Chosen Two (2) (1987)"
"1682403883-10417","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=50","Hombre","Jorge González","Rock / Pop","Drums","by Jorge González (1993)"
"1682403883-10418","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=50","No Deeper Meaning (Club Mix)","Culture Beat","Electronic / Dance","Drums","by Culture Beat (1991)"
"1682403885-10419","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=49","Hurt 'Em Bad","Fixomatic","Hip-Hop / Rap / R&B","Drums","by Fixomatic (1988)"
"1682403885-10420","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=49","5th Ward","Willie D","Hip-Hop / Rap / R&B","Drums","by Willie D (1989)"
"1682403885-10421","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=49","Fall","Single Gun Theory","Electronic / Dance","Drums","by Single Gun Theory (1994)"
"1682403885-10422","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=49","The Passage","Model 500","Electronic / Dance","Multiple Elements","by Model 500 (1992)"
"1682403885-10423","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=49","Better Terms","MC Breed","Hip-Hop / Rap / R&B","Drums","by MC Breed (1991)"
"1682403885-10424","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=49","Give You All My Love","Stacey Q","Electronic / Dance","Drums","by Stacey Q (1989)"
"1682403885-10425","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=49","Warum? (Out of Space Mix)","Tic Tac Toe","Electronic / Dance","Drums","by Tic Tac Toe (1997)"
"1682403885-10426","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=49","Shaniqua","Oran ""Juice"" Jones","Hip-Hop / Rap / R&B","Drums","by Oran ""Juice"" Jones (1989)"
"1682403885-10427","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=49","Notorious the Dictator","Notoriou$ Nate","Hip-Hop / Rap / R&B","Drums","by Notoriou$ Nate (1992)"
"1682403885-10428","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=49","Takin-Charge","Black Pearl Productions","Hip-Hop / Rap / R&B","Multiple Elements","by Black Pearl Productions (1990)"
"1682403885-10429","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=49","Wanted Dead or Alive","Wanted Dead or Alive","Hip-Hop / Rap / R&B","Drums","by Wanted Dead or Alive (1990)"
"1682403885-10430","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=49","Ultra Skit","13 Bastardi","Hip-Hop / Rap / R&B","Multiple Elements","by 13 Bastardi and Ultra 301 (2003)"
"1682403885-10431","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=49","Ultra Skit","Ultra 301","Hip-Hop / Rap / R&B","Multiple Elements","by 13 Bastardi and Ultra 301 (2003)"
"1682403885-10432","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=49","It Ain't Easy","Lower Level Organization","Hip-Hop / Rap / R&B","Drums","by Lower Level Organization (1992)"
"1682403885-10433","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=49","Can We Kick It","Figure Uv Speech","Hip-Hop / Rap / R&B","Sound Effect / Other","by Figure Uv Speech (1993)"
"1682403885-10434","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=49","Flow to the Rhythm","C.P.O.","Hip-Hop / Rap / R&B","Drums","by C.P.O. (1990)"
"1682403885-10435","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=49","Good Groove (The Changing Gears Remix)","Derek B","Hip-Hop / Rap / R&B","Multiple Elements","by Derek B (1988)"
"1682403888-10436","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/","https://www.whosampled.com/James-Brown/Funky-Drummer/sampled/?cp=47","Only the Strong Survive","2 Black 2 Strong MMG","Hip-Hop / Rap / R&B","Drums","by 2 Black 2 Strong MMG (1991)"
