Speed It Up a Little Faster,Zee Rocks the Copy,Hip-Hop / Rap / R&B,Multiple Elements,by Zee Rocks the Copy (1989)
Hip Hop Holiday,3 the Hard Way,Hip-Hop / Rap / R&B,Sound Effect / Other,by 3 the Hard Way feat. Bobbylon (1994)
Hip Hop Holiday,Bobbylon,Hip-Hop / Rap / R&B,Sound Effect / Other,by 3 the Hard Way feat. Bobbylon (1994)
El Paré,El General,Hip-Hop / Rap / R&B,Sound Effect / Other,by El General (1991)
Neighborhood Tramp,Dooley-O,Hip-Hop / Rap / R&B,Multiple Elements,by Dooley-O (2003)
If It Ain't a Caddy (It Ain't a Car),Double J,Hip-Hop / Rap / R&B,Multiple Elements,by Double J (1991)
Your My Opponent,MC Sergio,Hip-Hop / Rap / R&B,Sound Effect / Other,by MC Sergio (1989)
Don't It Make You Feel Good,Stefan Dennis,Rock / Pop,Multiple Elements,by Stefan Dennis (1988)
Terminators,Steve Wetherill,Soundtrack / Library,Multiple Elements,by Steve Wetherill (1990)
Etwas Ist Faul,DCS,Hip-Hop / Rap / R&B,Drums,by DCS (1993)
Ainsi Va La Vie,Mellowman,Hip-Hop / Rap / R&B,Sound Effect / Other,by Mellowman (1995)
All or Nothing (The U.S. Mega Mix),Milli Vanilli,Electronic / Dance,Sound Effect / Other,by Milli Vanilli (1989)
Enforcer Brittanica,C418,Electronic / Dance,Drums,by C418 (2012)
Funky Man (You Better Run),R+R,Electronic / Dance,Multiple Elements,by R+R (1988)
Justice (Just Us) (The Mase Remix),Ruthless Rap Assassins,Hip-Hop / Rap / R&B,Drums,by Ruthless Rap Assassins (1991)
Rima Cibo Per La Mente,Otierre,Hip-Hop / Rap / R&B,Hook / Riff,by Otierre (1992)
Streetwise,MC Miker G,Hip-Hop / Rap / R&B,Drums,by MC Miker G (1990)
This Is a Recording,Gee Rock & Tha C.N.D. Coalition,Hip-Hop / Rap / R&B,Hook / Riff,by Gee Rock & Tha C.N.D. Coalition (1993)
Boogie Back,The Scam,Hip-Hop / Rap / R&B,Multiple Elements,by The Scam (1988)
Two Mo Minnis,Royal Flush (Rap Group),Hip-Hop / Rap / R&B,Hook / Riff,by Royal Flush (Rap Group) (1988)
Pump Ya Fist,MC Brains,Hip-Hop / Rap / R&B,Sound Effect / Other,by MC Brains (1992)
Pure Melanin,Defiant Giants,Hip-Hop / Rap / R&B,Multiple Elements,by Defiant Giants (1991)
Def Joun,Tuff Crew,Hip-Hop / Rap / R&B,Hook / Riff,by Tuff Crew (1987)
Sandee,J.V.C. F.O.R.C.E.,Hip-Hop / Rap / R&B,Sound Effect / Other,by J.V.C. F.O.R.C.E. (1990)
More Beats and Pieces (DJ Lord Fader Turntable Mix),Coldcut,Hip-Hop / Rap / R&B,Sound Effect / Other,by Coldcut (1998)
Once Upon a Time,IAM,Hip-Hop / Rap / R&B,Hook / Riff,by IAM (2019)
The Chase,Royal House,Electronic / Dance,Drums,by Royal House (1988)
The Breaks According to DJ Slick D,Rhythm Mode:D,Hip-Hop / Rap / R&B,Drums,by Rhythm Mode:D (1989)
Zwart-Wit,Osdorp Posse,Hip-Hop / Rap / R&B,Drums,by Osdorp Posse (1992)
"Blame It on Tha ""Bounce""",PxMxWx,Hip-Hop / Rap / R&B,Sound Effect / Other,by PxMxWx (1994)
Hit Em in Da Head,Ali Dee,Hip-Hop / Rap / R&B,Drums,by Ali Dee (1993)
Rockit 2.002 (Full Length Version),Herbie Hancock,Hip-Hop / Rap / R&B,Sound Effect / Other,by Herbie Hancock (2002)
Gangsta Story,E-Play Smooth,Hip-Hop / Rap / R&B,Drums,by E-Play Smooth (1992)
Hi Lo Cut,Loose J and the Master of Wax,Hip-Hop / Rap / R&B,Multiple Elements,by Loose J and the Master of Wax (1988)
I'm Blowin' Up,Kool Moe Dee,Hip-Hop / Rap / R&B,Hook / Riff,by Kool Moe Dee (1989)
War of the Race,Underground Source,Hip-Hop / Rap / R&B,Drums,by Underground Source (1990)
Itchy Vinyl Session Part II: Babylon 5,DJ JS-One,Hip-Hop / Rap / R&B,Sound Effect / Other,by DJ JS-One and DJ Spinbad (1997)
Itchy Vinyl Session Part II: Babylon 5,DJ Spinbad,Hip-Hop / Rap / R&B,Sound Effect / Other,by DJ JS-One and DJ Spinbad (1997)
Get Bizzy,Greyson & Jasun,Hip-Hop / Rap / R&B,Sound Effect / Other,by Greyson & Jasun (1991)
Classic Rock,Kid Rock,Hip-Hop / Rap / R&B,Hook / Riff,by Kid Rock (1996)
You Can't Jam,True Love,Hip-Hop / Rap / R&B,Hook / Riff,by True Love (1988)
Impressive Depressive,DV3,Hip-Hop / Rap / R&B,Hook / Riff,by DV3 (1986)
Have You Got Any More Spam (No Don't Yam Pork Remix),Nick OD,Electronic / Dance,Multiple Elements,by Nick OD (1992)
Amadeus,N-Trance,Electronic / Dance,Drums,by N-Trance (1997)
Censuur,Osdorp Posse,Hip-Hop / Rap / R&B,Drums,by Osdorp Posse (1992)
Potion (U Jane Mix),Down Low,Hip-Hop / Rap / R&B,Drums,by Down Low (1996)
Funky Swim,Pio Bo,Electronic / Dance,Drums,by Pio Bo (1993)
The Uzteks,Steve Wetherill,Soundtrack / Library,Sound Effect / Other,by Steve Wetherill (1990)
Daddy's Beats & Scratch Effects,DJ Daddy K,Hip-Hop / Rap / R&B,Hook / Riff,by DJ Daddy K (1991)
Soaking,Day Squad,Hip-Hop / Rap / R&B,Hook / Riff,by Day Squad (1988)
Respect,S.F.C.,Hip-Hop / Rap / R&B,Drums,by S.F.C. (1994)
Welfare News,Sir Ham,Hip-Hop / Rap / R&B,Sound Effect / Other,by Sir Ham (1990)
Battle Breaks 82 - 84 (Side A),DJ Dee Nasty,Hip-Hop / Rap / R&B,Drums,by DJ Dee Nasty (2001)
Soaking,D. Day Squad,Hip-Hop / Rap / R&B,Hook / Riff,by D. Day Squad (1988)
Running on Sunshine,Jesus Jackson,Electronic / Dance,Drums,by Jesus Jackson (2006)
Mega Mix V,2 Live Crew,Hip-Hop / Rap / R&B,Sound Effect / Other,by 2 Live Crew (1991)
Dollar Dreams,DJ Jubilee,Hip-Hop / Rap / R&B,Multiple Elements,by DJ Jubilee feat. Bigg Ramp (1998)
Dollar Dreams,Bigg Ramp,Hip-Hop / Rap / R&B,Multiple Elements,by DJ Jubilee feat. Bigg Ramp (1998)
Super Bass,Smokey Dee,Hip-Hop / Rap / R&B,Hook / Riff,by Smokey Dee and Grandmaster Love (1987)
Super Bass,Grandmaster Love,Hip-Hop / Rap / R&B,Hook / Riff,by Smokey Dee and Grandmaster Love (1987)
A-ha,Nona Reeves,Rock / Pop,Hook / Riff,by Nona Reeves (2009)
Strictly for Business,Finesse & Synquis,Hip-Hop / Rap / R&B,Sound Effect / Other,by Finesse & Synquis (1988)
And I'm Ron C,Ron C,Hip-Hop / Rap / R&B,Drums,by Ron C (1992)
Here We Go Again,King Bee,Hip-Hop / Rap / R&B,Multiple Elements,by King Bee (1993)
Kick Out the James,Floormaster Squeeze,Electronic / Dance,Hook / Riff,by Floormaster Squeeze (1988)
Go for Your Guns,Kool G Rap & DJ Polo,Hip-Hop / Rap / R&B,Drums,by Kool G Rap & DJ Polo (1992)
Welcome to the Yard,Off Tha Corna,Hip-Hop / Rap / R&B,Drums,by Off Tha Corna (1992)
Hard as Hell (Vocal),Chillin Dré,Hip-Hop / Rap / R&B,Sound Effect / Other,by Chillin Dré (1987)
Road to My Riches (Live),Vanilla Ice,Hip-Hop / Rap / R&B,Drums,by Vanilla Ice (1991)
Chilled,DJ Shadow,Hip-Hop / Rap / R&B,Hook / Riff,by DJ Shadow and Cut Chemist (2008)
Chilled,Cut Chemist,Hip-Hop / Rap / R&B,Hook / Riff,by DJ Shadow and Cut Chemist (2008)
Hit Me,DJ KJ & MC Kooley C,Hip-Hop / Rap / R&B,Sound Effect / Other,by DJ KJ & MC Kooley C (1988)
Gimmie What Cha Got,FM (2),Hip-Hop / Rap / R&B,Hook / Riff,by FM (2) (1992)
900 Anthem,YZ,Hip-Hop / Rap / R&B,Hook / Riff,by YZ (1994)
They Shoulda Killed Me,Brokin English Klik,Hip-Hop / Rap / R&B,Drums,by Brokin English Klik (1993)
Roc Steady,MC Lõc,Hip-Hop / Rap / R&B,Drums,by MC Lõc (1994)
Final Chapter,Compton's Most Wanted,Hip-Hop / Rap / R&B,Drums,by Compton's Most Wanted (1990)
Cartoons,Da Youngsta's,Hip-Hop / Rap / R&B,Hook / Riff,by Da Youngsta's (1992)
I Like My Beats Hard,Mad Doctor X,Electronic / Dance,Drums,by Mad Doctor X (1996)
Great Five Lakes,Buffalo Daughter,Rock / Pop,Hook / Riff,by Buffalo Daughter (1998)
Wait Till I Get Home,C-Note (2),Rock / Pop,Sound Effect / Other,by C-Note (2) (1999)
Infinite Potential,Luke Vibert,Electronic / Dance,Drums,by Luke Vibert (2007)
Love Struck,Tony! Toni! Toné!,Hip-Hop / Rap / R&B,Hook / Riff,by Tony! Toni! Toné! (1988)
Get Funky Everybody,True Mathematics,Hip-Hop / Rap / R&B,Hook / Riff,by True Mathematics (1988)
Blow My Sox Off,King Tee,Hip-Hop / Rap / R&B,Hook / Riff,by King Tee (1993)
Chain (Follow Up 30 Mix),Back-On,Soundtrack / Library,Sound Effect / Other,by Back-On (2007)
Do You Speak Martien? (Lunatic Mix),DJ Daddy K,Hip-Hop / Rap / R&B,Hook / Riff,by DJ Daddy K (1991)
Passion,Purple Penguin,Electronic / Dance,Drums,by Purple Penguin (1996)
Now My Day Begins,Overlord X,Hip-Hop / Rap / R&B,Drums,by Overlord X (1989)
Autobacs,Buffalo Daughter,Rock / Pop,Hook / Riff,by Buffalo Daughter (1998)
High in the Jungle,The Core (Breakbeat Hardcore),Electronic / Dance,Sound Effect / Other,by The Core (Breakbeat Hardcore) (1993)
Gotta Groove,Dynamo Productions,Electronic / Dance,Sound Effect / Other,by Dynamo Productions (2002)
