Grape Soda for Breakfast,DJ Average Joe,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Da Rugged Remnant feat. DJ Average Joe (2015)
Rhyme Ripper,Da Hoodzmen,Hip-Hop / Rap / R&B,Drums,by Da Hoodzmen (1993)
Need Somebody,Dozzy Daniel,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Dozzy Daniel feat. Mc Knowledge and James Carr (2020)
Need Somebody,Mc Knowledge,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Dozzy Daniel feat. Mc Knowledge and James Carr (2020)
Need Somebody,James Carr,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Dozzy Daniel feat. Mc Knowledge and James Carr (2020)
Pop OUt,Slimmy B,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Slimmy B (2017)
You Ain't Nobody,The Good Girls,Hip-Hop / Rap / R&B,Vocals / Lyrics,by The Good Girls (1989)
4 Da Nine Fo',Shades of Reality,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Shades of Reality (1994)
Mother,Sons of Soul,Hip-Hop / Rap / R&B,Drums,by Sons of Soul (1991)
You Know,Grizzly City Boys,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Grizzly City Boys (2015)
"Get Up, Stand Up",Rottin Razkals,Hip-Hop / Rap / R&B,Drums,by Rottin Razkals (1995)
UK's Finest,Merlin,Hip-Hop / Rap / R&B,Drums,by Merlin (1992)
She B There,MARS,Hip-Hop / Rap / R&B,Vocals / Lyrics,by MARS feat. Problem (2014)
She B There,Problem,Hip-Hop / Rap / R&B,Vocals / Lyrics,by MARS feat. Problem (2014)
Joe Cool (Hip Hop Mix),Joeski Love,Hip-Hop / Rap / R&B,Drums,by Joeski Love (1990)
Bad Influence,MC Twist,Hip-Hop / Rap / R&B,Vocals / Lyrics,by MC Twist (1990)
The Fall,Johnny Polygon,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Johnny Polygon (2015)
Master Mix 89 (Side B),Underground Posse,Hip-Hop / Rap / R&B,Multiple Elements,by Underground Posse (1989)
Ease Back,Shades of Culture,Hip-Hop / Rap / R&B,Drums,by Shades of Culture (1996)
Hunted,No Remorze,Hip-Hop / Rap / R&B,Drums,by No Remorze (1995)
Can You Keep Him,The Good Girls,Hip-Hop / Rap / R&B,Drums,by The Good Girls (1992)
Yah! (You See Me),The Ambassador,Hip-Hop / Rap / R&B,Vocals / Lyrics,by The Ambassador (2013)
Voodoo Child,Da Germ,Hip-Hop / Rap / R&B,Drums,by Da Germ (1993)
Been There Before,KYLE,Hip-Hop / Rap / R&B,Multiple Elements,by KYLE and Mr. Man (2011)
Been There Before,Mr. Man,Hip-Hop / Rap / R&B,Multiple Elements,by KYLE and Mr. Man (2011)
Toymaker,Samplehattan,Hip-Hop / Rap / R&B,Multiple Elements,by Samplehattan (2022)
Old Skool Cuts,DJ Rectangle,Hip-Hop / Rap / R&B,Drums,by DJ Rectangle (1997)
Wegotrippin,Silent Majority (2),Hip-Hop / Rap / R&B,Drums,by Silent Majority (2) (1994)
Eldorado,Kool Keith,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Kool Keith feat. A.G. (2014)
Eldorado,A.G.,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Kool Keith feat. A.G. (2014)
To Live and Die in Milwaukee,K-N-G,Hip-Hop / Rap / R&B,Drums,by K-N-G (1992)
Where Ya From B,Da Homlez,Hip-Hop / Rap / R&B,Drums,by Da Homlez (1995)
Bully,Da' T.R.U.T.H.,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Da' T.R.U.T.H. feat. J.R. (2014)
Bully,J.R.,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Da' T.R.U.T.H. feat. J.R. (2014)
Pretenders,Balli & the Fat Daddy,Hip-Hop / Rap / R&B,Drums,by Balli & the Fat Daddy (1990)
The Beats,Boys About Beats & Lyrics Uptown,Hip-Hop / Rap / R&B,Drums,by Boys About Beats & Lyrics Uptown (1995)
One More Time,B-Chill,Hip-Hop / Rap / R&B,Drums,by B-Chill (1991)
On a Mission,MC Renegade,Hip-Hop / Rap / R&B,Multiple Elements,by MC Renegade (1989)
Can't Go Back,Black C,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Black C (2010)
