Yoshi's Island,Yung Brownie,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Yung Brownie feat. Xerpy (2019)
Yoshi's Island,Xerpy,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Yung Brownie feat. Xerpy (2019)
Shit Ain't Real,Big Drawz,Hip-Hop / Rap / R&B,Sound Effect / Other,by Big Drawz (2005)
Side A,Butchwax,Hip-Hop / Rap / R&B,Multiple Elements,by Butchwax (1999)
Milli,Vice Vic,World / Latin,Multiple Elements,by Vice Vic (2021)
7/11 Drone,Dylan Brady,Electronic / Dance,Vocals / Lyrics,by Dylan Brady and Daisy (2018)
7/11 Drone,Daisy,Electronic / Dance,Vocals / Lyrics,by Dylan Brady and Daisy (2018)
Free,L.O.L.,Hip-Hop / Rap / R&B,Vocals / Lyrics,by L.O.L. (1996)
Let Go,Jordan Camolli,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Jordan Camolli (2015)
Les Amants De M.J. (Part II),Schkoonk!,Hip-Hop / Rap / R&B,Hook / Riff,by Schkoonk! (1996)
Come Down (House Dacrowd),The Wizzard,Electronic / Dance,Multiple Elements,by The Wizzard (1991)
Strapped,Don Juan (Rapper),Hip-Hop / Rap / R&B,Multiple Elements,by Don Juan (Rapper) (1988)
Top Billin' (Clark Kent Butter Mix),Audio Two,Hip-Hop / Rap / R&B,Multiple Elements,by Audio Two (1992)
GERTRUDE,ILLFIGHTYOU,Hip-Hop / Rap / R&B,Vocals / Lyrics,by ILLFIGHTYOU (2013)
The Future,Prison City Productions,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Prison City Productions (1992)
Gangsta at Heart,1st Amendment,Hip-Hop / Rap / R&B,Hook / Riff,by 1st Amendment (1992)
That Girl (Hip Hop Version),2 Hard Ta Handle,Hip-Hop / Rap / R&B,Multiple Elements,by 2 Hard Ta Handle (1992)
Be Around,Priesthood,Hip-Hop / Rap / R&B,Multiple Elements,by Priesthood (2009)
Outchea,K-Beta,Hip-Hop / Rap / R&B,Hook / Riff,by K-Beta feat. Midian (2010)
Outchea,Midian,Hip-Hop / Rap / R&B,Hook / Riff,by K-Beta feat. Midian (2010)
Get a Piece of the Rock,B.K.A. Rock,Hip-Hop / Rap / R&B,Hook / Riff,by B.K.A. Rock (1990)
Life,June,Hip-Hop / Rap / R&B,Vocals / Lyrics,by June (2014)
Total Chaos,Priority One,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Priority One (1989)
Tongue Tied,Tony Terry,Hip-Hop / Rap / R&B,Hook / Riff,by Tony Terry (1990)
My Wisdom,X-Tra Bass,Hip-Hop / Rap / R&B,Hook / Riff,by X-Tra Bass (1990)
Traffic Light,Jared Evan,Rock / Pop,Vocals / Lyrics,by Jared Evan (2012)
10-Oct,Jared Evan,Rock / Pop,Vocals / Lyrics,by Jared Evan (2012)
Puttin My Thang Down,Legion of Doom (3),Hip-Hop / Rap / R&B,Hook / Riff,by Legion of Doom (3) (1993)
Cypher,FYÜTCH,Hip-Hop / Rap / R&B,Vocals / Lyrics,"by FYÜTCH, Justus Peace, The King 615 and Canon feat. Scrap (2014)"
Cypher,Justus Peace,Hip-Hop / Rap / R&B,Vocals / Lyrics,"by FYÜTCH, Justus Peace, The King 615 and Canon feat. Scrap (2014)"
Cypher,The King 615,Hip-Hop / Rap / R&B,Vocals / Lyrics,"by FYÜTCH, Justus Peace, The King 615 and Canon feat. Scrap (2014)"
Cypher,Canon,Hip-Hop / Rap / R&B,Vocals / Lyrics,"by FYÜTCH, Justus Peace, The King 615 and Canon feat. Scrap (2014)"
Cypher,Scrap,Hip-Hop / Rap / R&B,Vocals / Lyrics,"by FYÜTCH, Justus Peace, The King 615 and Canon feat. Scrap (2014)"
G&B,Jayy Grams,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Jayy Grams (2017)
Taken Total Control,D-Smooth,Hip-Hop / Rap / R&B,Hook / Riff,by D-Smooth and TRS (1988)
Taken Total Control,TRS,Hip-Hop / Rap / R&B,Hook / Riff,by D-Smooth and TRS (1988)
Plastic,HeeSun Lee,Hip-Hop / Rap / R&B,Vocals / Lyrics,by HeeSun Lee (2014)
Y.O.U.T.H.,Mhisani,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Mhisani (1991)
Closer to Your Love,Kaotic Stylin,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Kaotic Stylin (1991)
Just Dance,Too Much Productions,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Too Much Productions (1990)
Ma Planète,Sam's,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Sam's feat. Demi Portion (2018)
Ma Planète,Demi Portion,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Sam's feat. Demi Portion (2018)
Kingdom-Come,Sonny Shotz,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Sonny Shotz (2014)
Homie Don't,Dice (Rapper),Hip-Hop / Rap / R&B,Vocals / Lyrics,by Dice (Rapper) (1992)
Fill Your Head With Knowledge,Notoriou$ Nate,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Notoriou$ Nate (1993)
On the Run,Lunchbox,Hip-Hop / Rap / R&B,Hook / Riff,by Lunchbox (1993)
Livin' Like a Troopa,Greyson & Jasun,Hip-Hop / Rap / R&B,Hook / Riff,by Greyson & Jasun (1991)
4th Chapter,Jared Evan,Rock / Pop,Vocals / Lyrics,by Jared Evan (2012)
KLK,Villano Antinallo,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Villano Antinallo (2022)
Nadie,El Meswy,Hip-Hop / Rap / R&B,Sound Effect / Other,by El Meswy (2000)
The Rhyme Goes On,Silk Tymes Leather,Hip-Hop / Rap / R&B,Hook / Riff,by Silk Tymes Leather (1990)
Африка,Bad Balance,Hip-Hop / Rap / R&B,Hook / Riff,by Bad Balance (1993)
Straight Servin',The C.O.D.,Hip-Hop / Rap / R&B,Multiple Elements,"by The C.O.D. feat. B-Boy Mac, Hugh E. MC and Cougnut (1991)"
Straight Servin',B-Boy Mac,Hip-Hop / Rap / R&B,Multiple Elements,"by The C.O.D. feat. B-Boy Mac, Hugh E. MC and Cougnut (1991)"
Straight Servin',Hugh E. MC,Hip-Hop / Rap / R&B,Multiple Elements,"by The C.O.D. feat. B-Boy Mac, Hugh E. MC and Cougnut (1991)"
Straight Servin',Cougnut,Hip-Hop / Rap / R&B,Multiple Elements,"by The C.O.D. feat. B-Boy Mac, Hugh E. MC and Cougnut (1991)"
Cool,D.O.A. (2),Hip-Hop / Rap / R&B,Hook / Riff,by D.O.A. (2) (1991)
Shake It for Me,Underground Posse (3),Hip-Hop / Rap / R&B,Hook / Riff,by Underground Posse (3) (1990)
What's on Your Mind,Sheek Louch,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Sheek Louch feat. Jadakiss and A$AP Ferg (2015)
What's on Your Mind,Jadakiss,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Sheek Louch feat. Jadakiss and A$AP Ferg (2015)
What's on Your Mind,A$AP Ferg,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Sheek Louch feat. Jadakiss and A$AP Ferg (2015)
Waxadelica,Wax Assassins,Electronic / Dance,Vocals / Lyrics,by Wax Assassins (1998)
Oh My... Focus With Your Eyes,Renaissance Union,Hip-Hop / Rap / R&B,Hook / Riff,by Renaissance Union (1997)
Frekazoid,Aesthetic,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Aesthetic (2012)
I'm the Remainder,D' Love,Hip-Hop / Rap / R&B,Hook / Riff,by D' Love (1990)
That One Beat,N-Effect,Hip-Hop / Rap / R&B,Vocals / Lyrics,by N-Effect (1990)
WTH,BeatKing,Hip-Hop / Rap / R&B,Vocals / Lyrics,by BeatKing feat. DJ Chose (2015)
WTH,DJ Chose,Hip-Hop / Rap / R&B,Vocals / Lyrics,by BeatKing feat. DJ Chose (2015)
Hunger Strike,Mr. Live,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Mr. Live feat. Tony Bones (1996)
Hunger Strike,Tony Bones,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Mr. Live feat. Tony Bones (1996)
Mamma Mia,Maruego,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Maruego (2015)
Saucin,Shawn Chrystopher,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Shawn Chrystopher (2015)
Mesa Para Cuatro,Mala Juntera,Hip-Hop / Rap / R&B,Hook / Riff,by Mala Juntera (2013)
Funk Dance,DJ Cuca,Soul / Funk / Disco,Vocals / Lyrics,by DJ Cuca (1991)
D.J. Keep Playin' (Crooklyn Clan Reggae Remix),Yvette Michele,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Yvette Michele (1997)
"O, Ti Ki an Simvi",Nevma,Hip-Hop / Rap / R&B,Hook / Riff,by Nevma (2015)
Dany Drumz Gra Funk,Eldo,Hip-Hop / Rap / R&B,Hook / Riff,by Eldo (2007)
On Tonight,Meaku,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Meaku feat. Ben J and Inkmonstarr (2015)
On Tonight,Ben J,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Meaku feat. Ben J and Inkmonstarr (2015)
On Tonight,Inkmonstarr,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Meaku feat. Ben J and Inkmonstarr (2015)
Def Programma,Tootskee & Czar MC,Hip-Hop / Rap / R&B,Multiple Elements,by Tootskee & Czar MC (1989)
Scratch Sentence Two,The Turntablist,Hip-Hop / Rap / R&B,Vocals / Lyrics,by The Turntablist (1996)
Still Housin',Ultimate Sounds,Hip-Hop / Rap / R&B,Hook / Riff,by Ultimate Sounds feat. Angelique (1990)
Still Housin',Angelique,Hip-Hop / Rap / R&B,Hook / Riff,by Ultimate Sounds feat. Angelique (1990)
Share the Funk,M-Team,Hip-Hop / Rap / R&B,Vocals / Lyrics,by M-Team (1991)
Ends,rAHHH,Electronic / Dance,Vocals / Lyrics,by rAHHH (2017)
All N Her Feelins,Shawn Chrystopher,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Shawn Chrystopher (2015)
Freeway,Pries,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Pries (2014)
He's Playing Hard to Get,Solid HarmoniE,Rock / Pop,Hook / Riff,by Solid HarmoniE (1997)
Aashiq Banaya Aapne,Tanishk Bagchi,Rock / Pop,Vocals / Lyrics,"by Tanishk Bagchi, Neha Kakkar and Himesh Reshammiya (2018)"
Aashiq Banaya Aapne,Neha Kakkar,Rock / Pop,Vocals / Lyrics,"by Tanishk Bagchi, Neha Kakkar and Himesh Reshammiya (2018)"
Aashiq Banaya Aapne,Himesh Reshammiya,Rock / Pop,Vocals / Lyrics,"by Tanishk Bagchi, Neha Kakkar and Himesh Reshammiya (2018)"
Stretch,Audio Push,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Audio Push (2011)
Have My Back,Vee Tha Rula,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Vee Tha Rula feat. Abrina (2014)
Have My Back,Abrina,Hip-Hop / Rap / R&B,Vocals / Lyrics,by Vee Tha Rula feat. Abrina (2014)
Three the Hard Way,The Def Boyz,Hip-Hop / Rap / R&B,Hook / Riff,by The Def Boyz (1990)
Con Latin Fresh,Latin Fresh,Other,Vocals / Lyrics,by Latin Fresh (1996)
