Rock 'Dat Ass,B.O.X.,Hip-Hop / Rap / R&B,Hook / Riff,by B.O.X. (1991)
Wild Turntable,Rock Da Mo$T,Hip-Hop / Rap / R&B,Multiple Elements,by Rock Da Mo$T (1989)
Flippin' Bob (Pt.1),Flipout,Hip-Hop / Rap / R&B,Drums,by Flipout (2016)
Bitches,"6'1"" Dog & the City Boys",Hip-Hop / Rap / R&B,Hook / Riff,"by 6'1"" Dog & the City Boys (1993)"
Alliance Technics,DJ Daddy K,Hip-Hop / Rap / R&B,Multiple Elements,by DJ Daddy K feat. Cut Killer (1996)
Alliance Technics,Cut Killer,Hip-Hop / Rap / R&B,Multiple Elements,by DJ Daddy K feat. Cut Killer (1996)
Tropical Rock,K.D.C. S.M.G.,Hip-Hop / Rap / R&B,Multiple Elements,by K.D.C. S.M.G. (1987)
Loretta (Club Mix),Sockie & Kato,Hip-Hop / Rap / R&B,Drums,by Sockie & Kato (1988)
P.W.Y.P. (Practice What You Preach),Tony M.F. Rock,Rock / Pop,Hook / Riff,by Tony M.F. Rock (1989)
Nuthin' but Suc'cess (So Use It),Success - N - Effect,Hip-Hop / Rap / R&B,Drums,by Success - N - Effect (1991)
Living Wake,Earl Grey (Solo Drum and Bass),Electronic / Dance,Hook / Riff,by Earl Grey (Solo Drum and Bass) (2020)
We Can Do This,The Cold Crush Brothers,Hip-Hop / Rap / R&B,Drums,by The Cold Crush Brothers (1988)
Got What It Takes to Make It,39 Posse,Hip-Hop / Rap / R&B,Multiple Elements,by 39 Posse (1991)
Devil Try to Do Me,Chunk,Hip-Hop / Rap / R&B,Drums,by Chunk (1994)
Dummy Move,B-Chill,Hip-Hop / Rap / R&B,Hook / Riff,by B-Chill (1991)
Something That's Real,Jon Kennedy,Electronic / Dance,Hook / Riff,by Jon Kennedy (2004)
Soul Power (Soul Mix),Ruth Joy,Electronic / Dance,Multiple Elements,by Ruth Joy (1989)
"Motownphilly (7"" Radio Edit)",Boyz II Men,Hip-Hop / Rap / R&B,Hook / Riff,by Boyz II Men (1991)
On the One,Stereo MD & DJ Weasul,Hip-Hop / Rap / R&B,Drums,by Stereo MD & DJ Weasul (1990)
It's Raw,"Black, Rock & Ron",Hip-Hop / Rap / R&B,Multiple Elements,"by Black, Rock & Ron (1989)"
Cultura Grigia '93,Bassi Maestro,Hip-Hop / Rap / R&B,Multiple Elements,by Bassi Maestro (1992)
Rockin 2 Da Rhythm,Wax Assassins,Electronic / Dance,Hook / Riff,by Wax Assassins (1998)
Candy,Javier & the Str8jackers,Hip-Hop / Rap / R&B,Drums,by Javier & the Str8jackers (1991)
Definitely Down for Trouble,Criminal Nation,Hip-Hop / Rap / R&B,Hook / Riff,by Criminal Nation (1990)
You Don't Know Me,The DCP Organization,Hip-Hop / Rap / R&B,Multiple Elements,by The DCP Organization (1993)
Feel Alright (Future Mix),With It Guys,Electronic / Dance,Drums,by With It Guys (1991)
"I Don't Wanna Take This Pain (12"" Version)",Dannii Minogue,Rock / Pop,Hook / Riff,by Dannii Minogue (1990)
I'm Coming,Ian Carrera,Electronic / Dance,Hook / Riff,by Ian Carrera (2018)
Confused (Hip Hop Mix),Larry Larr,Hip-Hop / Rap / R&B,Hook / Riff,by Larry Larr (1991)
Real Man,College Boyz,Hip-Hop / Rap / R&B,Drums,by College Boyz (1992)
Busy Bee - Freestyle,Funkmaster Flex,Hip-Hop / Rap / R&B,Drums,by Funkmaster Flex feat. Busy Bee (1998)
Busy Bee - Freestyle,Busy Bee,Hip-Hop / Rap / R&B,Drums,by Funkmaster Flex feat. Busy Bee (1998)
Мишины Дельфины,Дубовый Гаайъ,Hip-Hop / Rap / R&B,Multiple Elements,by Дубовый Гаайъ (1995)
Rolling With the Underground,Apocalypse,Hip-Hop / Rap / R&B,Multiple Elements,by Apocalypse (1992)
E.M.S. To the Rescue,E.M.S. & the Posse,Hip-Hop / Rap / R&B,Hook / Riff,by E.M.S. & the Posse (1991)
Steroidz,DJ Zinc,Electronic / Dance,Multiple Elements,by DJ Zinc (2007)
The Beat Is Funky,DJ Baby T,Hip-Hop / Rap / R&B,Multiple Elements,by DJ Baby T and Devious D (2) (1989)
The Beat Is Funky,Devious D (2),Hip-Hop / Rap / R&B,Multiple Elements,by DJ Baby T and Devious D (2) (1989)
"Yes, I Have Returned",Richie Rich,Hip-Hop / Rap / R&B,Drums,by Richie Rich (1988)
Music for Body Lockers,Chocolate Weasel,Electronic / Dance,Drums,by Chocolate Weasel (1998)
