Tell Me Where It Hurts (Club Mix),Try 'N' B,Electronic / Dance,Drums,1992
Misery Loves Company,Jazzie Redd,Hip-Hop / Rap / R&B,Drums,1992
Bangin',Cellski,Hip-Hop / Rap / R&B,Multiple Elements,1992
Take My Breath Away,Mark Roberts,Electronic / Dance,Drums,1999
It Is Scratched,Simon Harris,Hip-Hop / Rap / R&B,Drums,1989
Listen to My Music (Penthouse Mix),Bombast Broz,Hip-Hop / Rap / R&B,Drums,1990
Written in the Drum,MCJX,Hip-Hop / Rap / R&B,Drums,1990
Going All Out,N.I.G.G.A Supreme,Hip-Hop / Rap / R&B,Drums,1994
Voices,Top Authority,Hip-Hop / Rap / R&B,Hook / Riff,1993
No Woman No Cry,Londonbeat,Rock / Pop,Drums,1990
Sneak 'Em,Gregory D,Electronic / Dance,Hook / Riff,1989
Sneak 'Em,Mannie Fresh,Electronic / Dance,Hook / Riff,1989
Looking Through Patient Eyes (Hot Tracks Mix),P.M. Dawn,Hip-Hop / Rap / R&B,Drums,1993
Big Man,PxMxWx,Hip-Hop / Rap / R&B,Drums,1993
Intro,TLC,Hip-Hop / Rap / R&B,Drums,1992
Til They Take My Heart Away (1994 Power Tools Edit),Clair Marlo,Electronic / Dance,Drums,2000
(All You Find Is) Air,Even as We Speak,Rock / Pop,Drums,1993
Sinful! (Scary Jiggin' With Doctor Love),Pete Wylie,Rock / Pop,Drums,1991
Sinful! (Scary Jiggin' With Doctor Love),The Farm,Rock / Pop,Drums,1991
Zieh Dir Das Rein,Die Fantastischen Vier,Hip-Hop / Rap / R&B,Hook / Riff,1991
Don't Leave Me,Louise Hamilton,Electronic / Dance,Drums,1995
Surprise Horn Pt. 2,Gary Moscheles,Electronic / Dance,Drums,1996
Early N the Morning (The Original),Da' Sha Ra',Hip-Hop / Rap / R&B,Drums,1995
Now It Sounds Like a Record,Smooth Ice,Hip-Hop / Rap / R&B,Hook / Riff,1990
I Will Always Love You (Downbeat Two),Valery,Rock / Pop,Drums,1993
I Wish It Would Rain Down,Jackie Moore (2),Electronic / Dance,Drums,1990
Code of Hammurabi,Sa-Roc,Hip-Hop / Rap / R&B,Drums,2013
State of Independence (New Radio Millennium Mix),Donna Summer,Rock / Pop,Drums,1996
Hoe Cakes,The Afros,Hip-Hop / Rap / R&B,Sound Effect / Other,1990
Doggie Hopp,Willie Puckett,Hip-Hop / Rap / R&B,Drums,1997
Independent (Rhyddim Mix),Salt-N-Pepa,Hip-Hop / Rap / R&B,Sound Effect / Other,1990
Mind,The Bins,Hip-Hop / Rap / R&B,Drums,2018
All Das Mag Ich,Äi-Tiem,Hip-Hop / Rap / R&B,Drums,1993
In the House,MC Joe,Hip-Hop / Rap / R&B,Drums,1989
