Chop Chops (Attack Mix),Brothers 4 the Struggle,Hip-Hop / Rap / R&B,Drums,1994
Hittin' Skinz,Sat N Smooth,Hip-Hop / Rap / R&B,Hook / Riff,1993
Echoing Truth,Yasushi Ishii,Soundtrack / Library,Vocals / Lyrics,2003
Drug Dealers Point and View,Jus Def,Hip-Hop / Rap / R&B,Multiple Elements,1990
Drug Dealers Point and View,X-Town Posse,Hip-Hop / Rap / R&B,Multiple Elements,1990
Drug Dealers Point and View,The Original X,Hip-Hop / Rap / R&B,Multiple Elements,1990
Megarama '89 (Full Length Version),Bananarama,Rock / Pop,Hook / Riff,1989
Fingrene Væk,Vote for Truckers,Hip-Hop / Rap / R&B,Drums,1989
Love Ain't Like This,Foundation 7,Hip-Hop / Rap / R&B,Drums,1992
The Massive,True Culture,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Jackin for Transpo,Tweedy Bird Loc,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Niggas Scared,Brothers 4 the Struggle,Hip-Hop / Rap / R&B,Drums,1991
Dope Out the Ghetto,Jerry Flynn,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
It Comes With the Color,B.L.A.C.K.,Hip-Hop / Rap / R&B,Drums,1992
Stop All Man,Makeba & Skratch,Hip-Hop / Rap / R&B,Drums,1991
Side A,Butchwax,Hip-Hop / Rap / R&B,Vocals / Lyrics,1999
The Beat Is Funky,DJ Baby T,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
The Beat Is Funky,Devious D (2),Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
Set the Record Straight,BYB,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
I Thought U Knew!,The Wild Boyz,Hip-Hop / Rap / R&B,Vocals / Lyrics,1989
The Inventor,2 Smooth MC's,Hip-Hop / Rap / R&B,Hook / Riff,1990
She's So Real,Fam-Lee,Hip-Hop / Rap / R&B,Multiple Elements,1992
Carry On...,Kipper Jones,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
All Together Now,Everton Football Club,Rock / Pop,Drums,1995
Playing Me,Sexy C,Hip-Hop / Rap / R&B,Hook / Riff,1991
Playing Me,Disco Rick,Hip-Hop / Rap / R&B,Hook / Riff,1991
F.U.N.K.Y,Rock the M.C.,Hip-Hop / Rap / R&B,Multiple Elements,1988
Call Me,MC Luscious,Hip-Hop / Rap / R&B,Drums,1993
America Controls (Illegal Business),The Brother/hood Nation,Hip-Hop / Rap / R&B,Hook / Riff,1992
Pressing for Time,Raheem,Hip-Hop / Rap / R&B,Drums,1992
When Marla Get'z Funky,Marla Mar,Hip-Hop / Rap / R&B,Multiple Elements,1992
When Marla Get'z Funky,The Good 'N' Plenty Cru,Hip-Hop / Rap / R&B,Multiple Elements,1992
Let Knowledge Be Born,The Resistance (2),Hip-Hop / Rap / R&B,Drums,1990
Get Ready,Rob & Fab,Hip-Hop / Rap / R&B,Drums,1993
Bustin' Out,1-5ive Posse,Hip-Hop / Rap / R&B,Hook / Riff,1992
"Interrogated Cause I'm Brown, Pt. 1 & 2",A Lighter Shade of Brown,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Innocent Girl,Four Sure,Hip-Hop / Rap / R&B,Drums,1993
Innocent Girl,Father MC,Hip-Hop / Rap / R&B,Drums,1993
Quick Eleven,Live Human,Electronic / Dance,Multiple Elements,2000
I'm Doing Damage,Cadillac Dee,Hip-Hop / Rap / R&B,Hook / Riff,1991
Stone Groove,Unit One Poetry,Hip-Hop / Rap / R&B,Drums,1992
Get Busy,Def IV,Hip-Hop / Rap / R&B,Multiple Elements,1988
Universal Poet,M. Doc,Hip-Hop / Rap / R&B,Drums,1991
Hyper Than Dope,Suede (2),Hip-Hop / Rap / R&B,Multiple Elements,1989
Slow Down,Cloud2Ground,Electronic / Dance,Drums,2000
Time Bomb,4 X Sample,Electronic / Dance,Vocals / Lyrics,1990
Don't Fuck Wit My Bizness,O.F.T.B.,Hip-Hop / Rap / R&B,Vocals / Lyrics,1992
Quem Foi Que Disse,Comando DMC,Hip-Hop / Rap / R&B,Drums,1992
Bust the Beat O' Lori,Witch Doctor,Hip-Hop / Rap / R&B,Multiple Elements,1988
Kickin' It Live,Freshski Dames,Hip-Hop / Rap / R&B,Drums,1989
Hawaiian Dinosaur Side,Invisibl Skratch Piklz,Hip-Hop / Rap / R&B,Vocals / Lyrics,1999
"Feel the ""G""",G-Supreme,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Livin' in a Hoe House,H.W.A.,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
Load the 3.5.7,Oaktown's 3-5-7,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Drugthang,Tuff Crew,Hip-Hop / Rap / R&B,Drums,1991
Core Audience,Ras Kass,Hip-Hop / Rap / R&B,Drums,2014
That Girl (Hip Hop Version),2 Hard Ta Handle,Hip-Hop / Rap / R&B,Drums,1992
Makin' Some Change,The Poetess,Hip-Hop / Rap / R&B,Drums,1992
We Want the Funk,U Know Who,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
India,Jovanotti,Hip-Hop / Rap / R&B,Drums,1994
Puro Dedo,Juvenile Style,Hip-Hop / Rap / R&B,Vocals / Lyrics,1993
Mista Wonka,Capital Tax,Hip-Hop / Rap / R&B,Drums,1993
Just Dance,Too Much Productions,Hip-Hop / Rap / R&B,Multiple Elements,1990
The Cult... The Culture,True Culture,Hip-Hop / Rap / R&B,Multiple Elements,1991
Out My Mind,P-19,Hip-Hop / Rap / R&B,Multiple Elements,1991
Treacherous (Remix),Schoolly D,Hip-Hop / Rap / R&B,Hook / Riff,1988
The Devil Came Up to Michigan,K.M.C. Kru,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
Co-Handling Things,Nikki Rap N Scratch,Hip-Hop / Rap / R&B,Vocals / Lyrics,1988
I Got the Vibes,Lil Haitian,Hip-Hop / Rap / R&B,Vocals / Lyrics,1994
Brown,Pac Div,Hip-Hop / Rap / R&B,Vocals / Lyrics,2011
Brick House (Club Mix),Loose Bruce,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
Brick House (Club Mix),A.R.C. Moe Rock,Hip-Hop / Rap / R&B,Vocals / Lyrics,1991
A Black and White Thing,D.A.M.N.,Hip-Hop / Rap / R&B,Multiple Elements,1991
Criminal Hit,Criminal Nation,Hip-Hop / Rap / R&B,Hook / Riff,1989
I Love Your Smile (DJ Hasebe Pure 90's Flavor),Shanice,Hip-Hop / Rap / R&B,Drums,2016
20anni (Tutto Cambia Tranne Bax),Bassi Maestro,Hip-Hop / Rap / R&B,Vocals / Lyrics,2010
Girlz Didn't Give Me None,DJ T-Rock,Hip-Hop / Rap / R&B,Vocals / Lyrics,2001
That's How I'm Living (Remix),Tony Scott,Hip-Hop / Rap / R&B,Multiple Elements,1989
Girl I Saw You,Ray Parker Jr.,Soul / Funk / Disco,Multiple Elements,1991
Girl I Saw You,Father MC,Soul / Funk / Disco,Multiple Elements,1991
On the Move,Calvo,Electronic / Dance,Drums,2018
Псковско-арабский фристайл,МС СОС ПЫЛЕСОС,Hip-Hop / Rap / R&B,Vocals / Lyrics,2021
Псковско-арабский фристайл,Dreemix,Hip-Hop / Rap / R&B,Vocals / Lyrics,2021
Your Missions Impossible (Vocal Version),Master Cylinder,Hip-Hop / Rap / R&B,Vocals / Lyrics,1988
Funk It Up,Robbie B,Hip-Hop / Rap / R&B,Vocals / Lyrics,1990
Confused (The Soul Convention Remake),Larry Larr,Hip-Hop / Rap / R&B,Drums,1991
I Ain't Havin' It (Stop Racism),24k,Hip-Hop / Rap / R&B,Hook / Riff,1992
Bounce (Radio Edit Remix),Stylz,Hip-Hop / Rap / R&B,Drums,1993
